,ndoi,smscg,tide
10/30/1937,7599.564869,1,5.264400005
10/31/1937,8061.875186,1,5.711799622
11/1/1937,8544.760068,0,6.120599747
11/2/1937,9046.938305,0,6.295799732
11/3/1937,9567.128686,0,6.340100288
11/4/1937,10104.05,0,6.2979002
11/5/1937,10656.42104,0,6.065000057
11/6/1937,11222.96059,0,5.73239994
11/7/1937,11802.38745,0,5.345900059
11/8/1937,12393.4204,0,4.819000244
11/9/1937,12994.77823,0,4.266300201
11/10/1937,13605.17974,0,3.847599745
11/11/1937,14223.34371,0,3.868000031
11/12/1937,14847.98893,0,3.9302001
11/13/1937,15477.83419,0,4.142499924
11/14/1937,16111.59828,0,5.029400349
11/15/1937,16748,0,6.098400116
11/16/1937,17473.20261,0,7.170599937
11/17/1937,18365.43188,0,7.977800369
11/18/1937,19411.50034,0,8.448200226
11/19/1937,20598.2205,0,8.625699997
11/20/1937,21912.40489,0,8.328400612
11/21/1937,23340.86604,0,7.630199909
11/22/1937,24870.41647,0,6.650599957
11/23/1937,26487.8687,0,5.531399727
11/24/1937,28180.03527,0,5.079500198
11/25/1937,29933.72869,0,4.717600346
11/26/1937,31735.76149,0,4.473800182
11/27/1937,33572.94619,0,5.115599632
11/28/1937,35432.09532,0,5.720900059
11/29/1937,37300.02141,0,6.091599941
11/30/1937,39163.53697,0,6.450700283
12/1/1937,41009.45453,0,6.59280014
12/2/1937,42824.58662,0,6.688899994
12/3/1937,44595.74575,0,6.64260006
12/4/1937,46309.74447,0,6.450099945
12/5/1937,47953.39528,0,6.194099903
12/6/1937,49513.51072,0,5.662499905
12/7/1937,50976.9033,0,5.160899639
12/8/1937,52330.38556,0,4.472900391
12/9/1937,53560.77001,0,4.173900127
12/10/1937,54654.86919,0,4.006799698
12/11/1937,55599.49561,0,3.850600004
12/12/1937,56381.4618,0,4.595299721
12/13/1937,56987.58029,0,5.754899979
12/14/1937,57404.6636,0,6.840600014
12/15/1937,57619.52426,0,7.766199589
12/16/1937,57620.22624,0,8.540499687
12/17/1937,57411.27453,0,8.954000473
12/18/1937,57006.75798,0,8.890600204
12/19/1937,56420.64551,0,8.344599724
12/20/1937,55666.90605,0,7.441100121
12/21/1937,54759.50849,0,6.304800034
12/22/1937,53712.42177,0,5.432600021
12/23/1937,52539.6148,0,4.893799782
12/24/1937,51255.05649,0,4.337100029
12/25/1937,49872.71577,0,4.677500248
12/26/1937,48406.56155,0,5.139899731
12/27/1937,46870.56274,0,5.583400249
12/28/1937,45278.68826,0,6.036699772
12/29/1937,43644.90704,0,6.315199852
12/30/1937,41983.18798,0,6.529200077
12/31/1937,40307.5,0,6.720799923
1/1/1938,38631.81202,0,6.632100105
1/2/1938,36970.09296,0,6.616399765
1/3/1938,35336.31174,0,6.246800423
1/4/1938,33744.43726,0,5.826100349
1/5/1938,32208.43845,0,5.126599789
1/6/1938,30742.28423,0,4.65170002
1/7/1938,29359.94351,0,4.313199997
1/8/1938,28075.3852,0,3.962300062
1/9/1938,26902.57823,0,4.280200005
1/10/1938,25855.49151,0,5.099599838
1/11/1938,24948.09395,0,6.056400299
1/12/1938,24194.35449,0,7.02300024
1/13/1938,23608.24202,0,7.863900185
1/14/1938,23203.72547,0,8.440000534
1/15/1938,22994.77376,0,8.623900414
1/16/1938,23060.45561,0,8.333600044
1/17/1938,23781.8119,0,7.751300335
1/18/1938,25177.78697,0,6.768900394
1/19/1938,27199.61125,0,5.711499691
1/20/1938,29798.51517,0,5.071400166
1/21/1938,32925.72916,0,4.397200108
1/22/1938,36532.48365,0,4.394999981
1/23/1938,40570.00906,0,4.580299854
1/24/1938,44989.53583,0,4.821000099
1/25/1938,49742.29438,0,5.120200157
1/26/1938,54779.51514,0,5.453800201
1/27/1938,60052.42854,0,5.828299999
1/28/1938,65512.26501,0,6.177000046
1/29/1938,71110.25498,0,6.269200325
1/30/1938,76797.62888,0,6.425000191
1/31/1938,82525.61713,0,6.253200054
2/1/1938,88245.45016,1,5.927899837
2/2/1938,93908.35841,1,5.41629982
2/3/1938,99465.5723,1,4.840200424
2/4/1938,104868.3223,1,4.524099827
2/5/1938,110067.8387,1,4.147299767
2/6/1938,115015.3521,1,4.523799896
2/7/1938,119662.0928,1,4.961499691
2/8/1938,123959.2914,1,5.504399776
2/9/1938,127858.1781,1,6.129199982
2/10/1938,131309.9835,1,6.770100117
2/11/1938,134265.9379,1,7.306600094
2/12/1938,136677.2719,1,7.594799995
2/13/1938,138495.2158,1,7.536399841
2/14/1938,139671,1,7.245200157
2/15/1938,140500.1761,1,6.527599812
2/16/1938,141310.3517,1,5.548900127
2/17/1938,142100.8416,1,5.119699955
2/18/1938,142870.9607,1,4.889200211
2/19/1938,143620.0237,1,4.700900078
2/20/1938,144347.3455,1,4.553500175
2/21/1938,145052.2408,1,4.394000053
2/22/1938,145734.0245,1,4.352300167
2/23/1938,146392.0113,1,4.490699768
2/24/1938,147025.5161,1,4.778199673
2/25/1938,147633.8535,1,5.097100258
2/26/1938,148216.3386,1,5.354599953
2/27/1938,148772.2859,1,5.619999886
2/28/1938,149301.0104,1,5.644199848
3/1/1938,149801.8269,1,5.514799595
3/2/1938,150274.05,1,5.115999699
3/3/1938,150716.9947,1,4.915100098
3/4/1938,151129.9758,1,4.795100212
3/5/1938,151512.308,1,5.240200043
3/6/1938,151863.3061,1,5.439899921
3/7/1938,152182.2849,1,5.488100052
3/8/1938,152468.5593,1,5.529399872
3/9/1938,152721.4441,1,5.57490015
3/10/1938,152940.2539,1,5.761600018
3/11/1938,153124.3037,1,6.021900177
3/12/1938,153272.9082,1,6.184200287
3/13/1938,153385.3823,1,6.244300365
3/14/1938,153461.0407,1,6.084000111
3/15/1938,153499.1982,1,5.603899956
3/16/1938,153432.9033,1,5.364400387
3/17/1938,152878.2706,1,5.506400108
3/18/1938,151805.1426,1,5.493799686
3/19/1938,150251.2282,1,5.502399921
3/20/1938,148254.2361,1,5.168399811
3/21/1938,145851.8749,1,4.823300362
3/22/1938,143081.8536,1,4.425899982
3/23/1938,139981.8807,1,4.118599892
3/24/1938,136589.6652,1,3.99849987
3/25/1938,132942.9155,1,4.071000099
3/26/1938,129079.3407,1,4.252600193
3/27/1938,125036.6493,1,4.40530014
3/28/1938,120852.5501,1,4.573800087
3/29/1938,116564.7519,1,4.634700298
3/30/1938,112210.9634,1,4.782099724
3/31/1938,107828.8933,1,5.41050005
4/1/1938,103456.2504,1,6.03399992
4/2/1938,99130.74343,1,6.402100086
4/3/1938,94890.08113,1,6.521399975
4/4/1938,90771.97225,1,6.584300041
4/5/1938,86814.12553,1,6.363500118
4/6/1938,83054.24969,1,6.003299713
4/7/1938,79530.0535,1,5.613500118
4/8/1938,76279.24569,1,5.262099743
4/9/1938,73339.535,1,5.079099655
4/10/1938,70748.63018,1,5.229800224
4/11/1938,68544.23996,1,5.162199974
4/12/1938,66764.07309,1,5.194099903
4/13/1938,65445.83831,1,5.752599716
4/14/1938,64627.24437,1,6.08190012
4/15/1938,64346,1,6.125999928
4/16/1938,64350.59603,1,6.090199947
4/17/1938,64363.97331,1,5.844900131
4/18/1938,64385.51561,1,5.613999844
4/19/1938,64414.60669,1,5.155900002
4/20/1938,64450.63034,1,4.695499897
4/21/1938,64492.97033,1,4.211300373
4/22/1938,64541.01042,1,3.81159997
4/23/1938,64594.13439,1,3.749000311
4/24/1938,64651.72601,1,3.944200039
4/25/1938,64713.16906,1,4.036499977
4/26/1938,64777.8473,1,4.286299706
4/27/1938,64845.14451,1,4.981800079
4/28/1938,64914.44446,1,5.962599754
4/29/1938,64985.13092,1,6.720799923
4/30/1938,65056.58767,1,7.361500263
5/1/1938,65128.19847,1,7.663100243
5/2/1938,65199.34711,1,7.383399963
5/3/1938,65269.41734,1,7.437300205
5/4/1938,65337.79295,1,6.876599789
5/5/1938,65403.85771,1,6.143800259
5/6/1938,65466.99538,1,5.346600056
5/7/1938,65526.58974,1,5.197900295
5/8/1938,65582.02457,1,5.000999928
5/9/1938,65632.68363,1,4.838200092
5/10/1938,65677.95069,1,5.390799999
5/11/1938,65717.20954,1,5.887199879
5/12/1938,65749.84393,1,6.36070013
5/13/1938,65775.23765,1,6.482700348
5/14/1938,65792.77447,1,6.553999901
5/15/1938,65801.83815,1,6.422000408
5/16/1938,65786.49045,1,6.109499931
5/17/1938,65656.93054,1,5.880000114
5/18/1938,65404.2418,1,5.584599972
5/19/1938,65035.13489,1,4.960599899
5/20/1938,64556.32049,1,4.411299706
5/21/1938,63974.50929,1,4.115699768
5/22/1938,63296.41197,1,4.06000042
5/23/1938,62528.73919,1,4.0479002
5/24/1938,61678.20163,1,3.998799801
5/25/1938,60751.50999,1,4.957699776
5/26/1938,59755.37492,1,5.969900131
5/27/1938,58696.50712,1,6.91960001
5/28/1938,57581.61726,1,7.802900314
5/29/1938,56417.41601,1,8.304599762
5/30/1938,55210.61406,1,8.372300148
5/31/1938,53967.92207,1,7.994599819
6/1/1938,52696.05074,1,7.862299919
6/2/1938,51401.71074,1,7.087599754
6/3/1938,50091.61274,1,6.044100285
6/4/1938,48772.46743,1,5.657599926
6/5/1938,47450.98548,1,5.266799927
6/6/1938,46133.87757,1,4.850299835
6/7/1938,44827.85437,1,5.260400295
6/8/1938,43539.62658,1,5.81649971
6/9/1938,42275.90485,1,6.282100201
6/10/1938,41043.39988,1,6.487099648
6/11/1938,39848.82233,1,6.625299931
6/12/1938,38698.88289,1,6.675899982
6/13/1938,37600.29224,1,6.539800167
6/14/1938,36559.76105,1,6.342900276
6/15/1938,35584,1,5.91410017
6/16/1938,34621.6905,1,5.72110033
6/17/1938,33620.1104,1,5.239400387
6/18/1938,32583.86501,1,4.626200199
6/19/1938,31517.55968,1,4.433099747
6/20/1938,30425.79971,1,4.260800362
6/21/1938,29313.19045,1,4.241499901
6/22/1938,28184.33722,1,4.806300163
6/23/1938,27043.84534,1,5.549800396
6/24/1938,25896.32015,1,6.64040041
6/25/1938,24746.36696,1,7.597700119
6/26/1938,23598.59111,1,8.283200264
6/27/1938,22457.59793,1,8.582300186
6/28/1938,21327.99273,1,8.466799736
6/29/1938,20214.38085,1,8.106500626
6/30/1938,19121.36761,1,7.73789978
7/1/1938,18053.55835,0,6.82310009
7/2/1938,17015.55838,0,6.006799698
7/3/1938,16011.97303,0,5.389500141
7/4/1938,15047.40764,0,4.928800106
7/5/1938,14126.46752,0,5.129099846
7/6/1938,13253.75801,0,5.435799599
7/7/1938,12433.88443,0,5.795599937
7/8/1938,11671.45211,0,6.066999912
7/9/1938,10971.06637,0,6.320500374
7/10/1938,10337.33255,0,6.500699997
7/11/1938,9774.855965,0,6.51309967
7/12/1938,9288.241947,0,6.470699787
7/13/1938,8882.095823,0,6.205499649
7/14/1938,8561.022918,0,5.856500149
7/15/1938,8329.628559,0,5.525299549
7/16/1938,8180.770577,0,5.060900211
7/17/1938,8046.86811,0,4.738399982
7/18/1938,7916.431487,0,4.379099846
7/19/1938,7789.529513,0,4.129699707
7/20/1938,7666.230992,0,4.804800034
7/21/1938,7546.604729,0,5.46750021
7/22/1938,7430.719529,0,5.957999706
7/23/1938,7318.644196,0,6.847199917
7/24/1938,7210.447534,0,7.602100372
7/25/1938,7106.19835,0,8.070699692
7/26/1938,7005.965446,0,8.226600647
7/27/1938,6909.817628,0,8.097499847
7/28/1938,6817.8237,0,7.516200066
7/29/1938,6730.052467,0,6.869799614
7/30/1938,6646.572733,0,6.077400208
7/31/1938,6567.453304,0,5.545000076
8/1/1938,6492.762984,0,4.863000393
8/2/1938,6422.570577,0,4.882200241
8/3/1938,6356.944888,0,4.999200344
8/4/1938,6295.954722,0,5.02270031
8/5/1938,6239.668883,0,5.279200077
8/6/1938,6188.156176,0,5.581600189
8/7/1938,6141.485406,0,5.858300209
8/8/1938,6099.725377,0,5.983099937
8/9/1938,6062.944893,0,6.11289978
8/10/1938,6031.21276,0,6.029600143
8/11/1938,6004.597782,0,5.762000084
8/12/1938,5983.168764,0,5.413300037
8/13/1938,5966.99451,0,4.929800034
8/14/1938,5956.143825,0,4.705699921
8/15/1938,5950.685514,0,4.458499908
8/16/1938,5953.249501,0,4.411799908
8/17/1938,5978.5992,0,4.70870018
8/18/1938,6027.646918,0,5.138100147
8/19/1938,6098.669162,0,5.668200016
8/20/1938,6189.94244,0,5.857699871
8/21/1938,6299.74326,0,6.503200054
8/22/1938,6426.34813,0,7.023900032
8/23/1938,6568.033558,0,7.338300228
8/24/1938,6723.07605,0,7.357999802
8/25/1938,6889.752116,0,6.985000134
8/26/1938,7066.338262,0,6.285099983
8/27/1938,7251.110996,0,5.904799938
8/28/1938,7442.346826,0,5.28550005
8/29/1938,7638.32226,0,5.234200001
8/30/1938,7837.313806,0,4.978600025
8/31/1938,8037.597971,0,4.727000237
9/1/1938,8237.451262,0,4.58370018
9/2/1938,8435.150189,0,4.465399742
9/3/1938,8628.971258,0,4.610499859
9/4/1938,8817.190976,0,4.808100224
9/5/1938,8998.085853,0,5.038500309
9/6/1938,9169.932395,0,5.300799847
9/7/1938,9331.007111,0,5.3270998
9/8/1938,9479.586507,0,5.205800056
9/9/1938,9613.947092,0,4.99090004
9/10/1938,9732.365374,0,4.771800041
9/11/1938,9833.11786,0,4.815199852
9/12/1938,9914.481058,0,5.107199669
9/13/1938,9974.731475,0,5.234700203
9/14/1938,10012.14562,0,5.340199947
9/15/1938,10025,0,5.389300346
9/16/1938,10021.07502,0,5.477699757
9/17/1938,10009.53258,0,5.644899845
9/18/1938,9990.721472,0,5.52039957
9/19/1938,9964.990469,0,5.929599762
9/20/1938,9932.688351,0,6.117400169
9/21/1938,9894.163895,0,6.124700069
9/22/1938,9849.765879,0,5.868499756
9/23/1938,9799.843081,0,5.765900135
9/24/1938,9744.744281,0,5.922700405
9/25/1938,9684.818255,0,6.168199539
9/26/1938,9620.413782,0,6.005000114
9/27/1938,9551.879641,0,5.645600319
9/28/1938,9479.56461,0,5.186199665
9/29/1938,9403.817466,0,4.679999828
9/30/1938,9324.986988,0,4.276299953
10/1/1938,9243.421955,1,4.057300091
10/2/1938,9159.471144,1,3.879299879
10/3/1938,9073.483334,1,4.056200027
10/4/1938,8985.807302,1,4.163900375
10/5/1938,8896.791828,1,4.284699917
10/6/1938,8806.785689,1,4.377299786
10/7/1938,8716.137663,1,4.615600109
10/8/1938,8625.196529,1,5.133199692
10/9/1938,8534.311065,1,5.83039999
10/10/1938,8443.83005,1,6.155399799
10/11/1938,8354.10226,1,6.420100212
10/12/1938,8265.476476,1,6.463300228
10/13/1938,8178.301473,1,6.237499714
10/14/1938,8092.926032,1,5.911099911
10/15/1938,8009.698931,1,5.505899906
10/16/1938,7927.492482,1,5.23570013
10/17/1938,7837.957504,1,4.968299866
10/18/1938,7740.377306,1,5.16629982
10/19/1938,7635.529529,1,5.258399963
10/20/1938,7524.191817,1,5.446499825
10/21/1938,7407.141811,1,6.08949995
10/22/1938,7285.157154,1,6.482599735
10/23/1938,7159.015488,1,6.775400162
10/24/1938,7029.494456,1,6.685400009
10/25/1938,6897.371699,1,6.430900097
10/26/1938,6763.42486,1,5.961400032
10/27/1938,6628.431581,1,5.468699932
10/28/1938,6493.169505,1,4.866699696
10/29/1938,6358.416274,1,4.26210022
10/30/1938,6224.94953,1,3.755700111
10/31/1938,6093.546915,1,3.680000305
11/1/1938,5964.986072,0,3.692899704
11/2/1938,5840.044644,0,3.917200089
11/3/1938,5719.500272,0,4.053899765
11/4/1938,5604.130598,0,4.783099651
11/5/1938,5494.713265,0,5.593100071
11/6/1938,5392.025916,0,6.41960001
11/7/1938,5296.846192,0,7.043499947
11/8/1938,5209.951736,0,7.440000057
11/9/1938,5132.120191,0,7.589799881
11/10/1938,5064.129198,0,7.472199917
11/11/1938,5006.756399,0,7.043200016
11/12/1938,4960.779438,0,6.356100082
11/13/1938,4926.975956,0,5.526799679
11/14/1938,4906.123596,0,5.099900246
11/15/1938,4899,0,4.974900246
11/16/1938,4901.025548,0,4.979199886
11/17/1938,4906.972719,0,5.476499557
11/18/1938,4916.647301,0,6.124500275
11/19/1938,4929.855086,0,6.689899921
11/20/1938,4946.401861,0,6.959499836
11/21/1938,4966.093417,0,7.068900108
11/22/1938,4988.735543,0,6.943600178
11/23/1938,5014.134029,0,6.650300026
11/24/1938,5042.094664,0,6.303799629
11/25/1938,5072.423237,0,5.683300018
11/26/1938,5104.925539,0,5.10860014
11/27/1938,5139.407359,0,4.428799629
11/28/1938,5175.674486,0,3.961700201
11/29/1938,5213.53271,0,3.760299921
11/30/1938,5252.78782,0,3.635100126
12/1/1938,5293.245607,1,3.555400133
12/2/1938,5334.711858,1,4.451499939
12/3/1938,5376.992365,1,5.405499935
12/4/1938,5419.892916,1,6.356400013
12/5/1938,5463.219301,1,7.271399975
12/6/1938,5506.777309,1,7.876100063
12/7/1938,5550.372731,1,8.271900177
12/8/1938,5593.811355,1,8.407999992
12/9/1938,5636.898972,1,8.084400177
12/10/1938,5679.44137,1,7.348999977
12/11/1938,5721.244339,1,6.306300163
12/12/1938,5762.113669,1,5.554800034
12/13/1938,5801.855149,1,5.132300377
12/14/1938,5840.274569,1,4.700099945
12/15/1938,5877.177718,1,5.178499699
12/16/1938,5912.491154,1,5.872900009
12/17/1938,5946.857459,1,6.39620018
12/18/1938,5980.489877,1,6.66260004
12/19/1938,6013.493348,1,6.926599979
12/20/1938,6045.972811,1,6.993899822
12/21/1938,6078.033207,1,6.820399761
12/22/1938,6109.779476,1,6.712999821
12/23/1938,6141.316558,1,6.27120018
12/24/1938,6172.749393,1,5.868000031
12/25/1938,6204.182921,1,5.200200081
12/26/1938,6235.722082,1,4.493700027
12/27/1938,6267.471817,1,4.131599903
12/28/1938,6299.537064,1,3.815299749
12/29/1938,6332.022765,1,3.549799919
12/30/1938,6365.033859,1,3.867100239
12/31/1938,6398.675286,1,4.782299995
1/1/1939,6433.051987,1,5.777800083
1/2/1939,6468.268901,1,6.736700058
1/3/1939,6504.430968,1,7.523200035
1/4/1939,6541.643129,1,8.222800255
1/5/1939,6580.010324,1,8.61950016
1/6/1939,6619.637492,1,8.540400505
1/7/1939,6660.629574,1,7.961899757
1/8/1939,6703.09151,1,7.106200218
1/9/1939,6747.128239,1,5.985899925
1/10/1939,6792.844702,1,5.483099937
1/11/1939,6840.345839,1,4.863900185
1/12/1939,6889.73659,1,4.915100098
1/13/1939,6941.121895,1,5.268499851
1/14/1939,6994.606694,1,5.627400398
1/15/1939,7050.295927,1,5.950300217
1/16/1939,7109.871767,1,6.281499863
1/17/1939,7182.440119,1,6.490099907
1/18/1939,7268.501388,1,6.455800056
1/19/1939,7366.927364,1,6.541999817
1/20/1939,7476.589837,1,6.317500114
1/21/1939,7596.360599,1,6.047100067
1/22/1939,7725.111438,1,5.553799629
1/23/1939,7861.714145,1,4.969500065
1/24/1939,8005.040511,1,4.42470026
1/25/1939,8153.962326,1,4.100000381
1/26/1939,8307.35138,1,3.747400284
1/27/1939,8464.079464,1,3.772099972
1/28/1939,8623.018368,1,4.245300293
1/29/1939,8783.039882,1,4.920599937
1/30/1939,8943.015796,1,5.745600224
1/31/1939,9101.817902,1,6.626699924
2/1/1939,9258.317989,1,7.426100254
2/2/1939,9411.387847,1,7.97699976
2/3/1939,9559.899267,1,8.129799843
2/4/1939,9702.724039,1,7.866099834
2/5/1939,9838.733954,1,7.281399727
2/6/1939,9966.800801,1,6.279900074
2/7/1939,10085.79637,1,5.586900234
2/8/1939,10194.59246,1,5.056999683
2/9/1939,10292.06084,1,5.079400063
2/10/1939,10377.07333,1,5.0625
2/11/1939,10448.50169,1,5.055299759
2/12/1939,10505.21773,1,5.131700039
2/13/1939,10546.09324,1,5.302199841
2/14/1939,10570,1,5.500599861
2/15/1939,10584.39247,1,5.61109972
2/16/1939,10597.53567,1,5.809400082
2/17/1939,10609.51718,1,5.782599926
2/18/1939,10620.42462,1,5.649300098
2/19/1939,10630.34561,1,5.31400013
2/20/1939,10639.36773,1,4.94659996
2/21/1939,10647.57862,1,4.43599987
2/22/1939,10655.06586,1,4.236400127
2/23/1939,10661.91707,1,4.1395998
2/24/1939,10668.21985,1,4.337599754
2/25/1939,10674.06182,1,4.508600235
2/26/1939,10679.53058,1,4.731900215
2/27/1939,10684.71374,1,5.1322999
2/28/1939,10689.6989,1,5.668399811
3/1/1939,10694.57367,1,6.249199867
3/2/1939,10699.42567,1,6.728899956
3/3/1939,10704.34249,1,6.952699661
3/4/1939,10709.41174,1,6.974799633
3/5/1939,10714.72104,1,6.639800072
3/6/1939,10720.35799,1,5.990099907
3/7/1939,10726.4102,1,5.680700302
3/8/1939,10732.96527,1,5.983000278
3/9/1939,10740.11081,1,5.811599731
3/10/1939,10747.93444,1,5.466800213
3/11/1939,10756.52375,1,5.073699951
3/12/1939,10765.96635,1,4.6947999
3/13/1939,10776.34986,1,4.463300228
3/14/1939,10787.76188,1,4.430799961
3/15/1939,10800.29001,1,4.55150032
3/16/1939,10814.81949,1,4.701000214
3/17/1939,10835.98956,1,4.770999908
3/18/1939,10864.08728,1,4.779599667
3/19/1939,10898.57609,1,4.555599689
3/20/1939,10938.91943,1,4.492099762
3/21/1939,10984.58073,1,4.67110014
3/22/1939,11035.02343,1,4.990699768
3/23/1939,11089.71096,1,5.052599907
3/24/1939,11148.10676,1,5.382499695
3/25/1939,11209.67426,1,5.370900154
3/26/1939,11273.8769,1,5.343400002
3/27/1939,11340.17812,1,5.260700226
3/28/1939,11408.04134,1,5.207399845
3/29/1939,11476.93002,1,5.233299732
3/30/1939,11546.30757,1,5.426799774
3/31/1939,11615.63745,1,5.58619976
4/1/1939,11684.38308,1,5.685599804
4/2/1939,11752.00789,1,5.639900208
4/3/1939,11817.97534,1,6.044799805
4/4/1939,11881.74884,1,6.498400211
4/5/1939,11942.79184,1,6.62130022
4/6/1939,12000.56777,1,6.451599598
4/7/1939,12054.54007,1,6.250100136
4/8/1939,12104.17218,1,5.712100029
4/9/1939,12148.92752,1,5.097199917
4/10/1939,12188.26954,1,4.505999565
4/11/1939,12221.66167,1,4.01609993
4/12/1939,12248.56734,1,3.776100159
4/13/1939,12268.45,1,3.880900145
4/14/1939,12280.77307,1,4.046700001
4/15/1939,12285,1,4.069900036
4/16/1939,12283.65046,1,4.196899891
4/17/1939,12279.63865,1,4.703500271
4/18/1939,12273.01973,1,5.284300327
4/19/1939,12263.84891,1,5.840300083
4/20/1939,12252.18136,1,6.141799927
4/21/1939,12238.07228,1,6.393199921
4/22/1939,12221.57685,1,6.394199848
4/23/1939,12202.75024,1,6.388100147
4/24/1939,12181.64766,1,6.080900192
4/25/1939,12158.32429,1,5.664400101
4/26/1939,12132.83531,1,5.219700336
4/27/1939,12105.23591,1,5.07490015
4/28/1939,12075.58127,1,5.200399876
4/29/1939,12043.92659,1,5.201200008
4/30/1939,12010.32704,1,5.453999996
5/1/1939,11974.83781,1,6.249099731
5/2/1939,11937.5141,1,6.742900372
5/3/1939,11898.41107,1,7.090099812
5/4/1939,11857.58393,1,7.00150013
5/5/1939,11815.08786,1,6.688400269
5/6/1939,11770.97804,1,6.443799973
5/7/1939,11725.30966,1,5.993799686
5/8/1939,11678.1379,1,5.272200108
5/9/1939,11629.51796,1,4.509300232
5/10/1939,11579.50501,1,4.036000252
5/11/1939,11528.15424,1,3.922800064
5/12/1939,11475.52085,1,3.873300076
5/13/1939,11421.66001,1,3.892699957
5/14/1939,11366.62691,1,3.998600006
5/15/1939,11310.47674,1,4.808700085
5/16/1939,11248.97475,1,5.499200344
5/17/1939,11157.34123,1,6.297100067
5/18/1939,11033.65336,1,6.777699947
5/19/1939,10880.37881,1,7.227900028
5/20/1939,10699.98522,1,7.410700321
5/21/1939,10494.94025,1,7.087800026
5/22/1939,10267.71156,1,7.105800152
5/23/1939,10020.76678,1,6.538299561
5/24/1939,9756.573583,1,5.799699783
5/25/1939,9477.599613,1,5.491299629
5/26/1939,9186.312522,1,5.283900261
5/27/1939,8885.179963,1,5.143800259
5/28/1939,8576.669589,1,5.46089983
5/29/1939,8263.249051,1,6.162099838
5/30/1939,7947.386003,1,6.736700058
5/31/1939,7631.548096,1,7.145899773
6/1/1939,7318.202982,1,7.186699867
6/2/1939,7009.818315,1,7.036700249
6/3/1939,6708.861745,1,6.802199841
6/4/1939,6417.800927,1,6.252099991
6/5/1939,6139.10351,1,6.002200127
6/6/1939,5875.237149,1,5.443700314
6/7/1939,5628.669495,1,4.690999985
6/8/1939,5401.868201,1,4.311400414
6/9/1939,5197.300918,1,4.075500011
6/10/1939,5017.4353,1,3.904599667
6/11/1939,4864.738998,1,3.808400154
6/12/1939,4741.679665,1,4.391600132
6/13/1939,4650.724953,1,5.331600189
6/14/1939,4594.342514,1,6.18900013
6/15/1939,4575,1,6.860899925
6/16/1939,4579.211189,1,7.564100266
6/17/1939,4591.468339,1,7.977000237
6/18/1939,4611.206819,1,7.988100052
